ciclo,periodo_us,jitter_abs_us
1222,39.000,4961.000
1223,35.000,4965.000
1224,33.000,4967.000
1225,34.000,4966.000
1226,15662.000,10662.000
1227,70.000,4930.000
1228,40.000,4960.000
1229,15244.000,10244.000
1230,78.000,4922.000
1231,57.000,4943.000
1232,40.000,4960.000
1233,31546.000,26546.000
1234,80.000,4920.000
1235,71.000,4929.000
1236,37.000,4963.000
1237,65.000,4935.000
1238,87.000,4913.000
1239,23672.000,18672.000
1240,103.000,4897.000
1241,48.000,4952.000
1242,646.000,4354.000
1243,101.000,4899.000
1244,21540.000,16540.000
1245,141.000,4859.000
1246,37.000,4963.000
1247,33.000,4967.000
1248,17079.000,12079.000
1249,69.000,4931.000
1250,14479.000,9479.000
1251,67.000,4933.000
1252,31.000,4969.000
1253,29.000,4971.000
1254,44.000,4956.000
1255,17160.000,12160.000
1256,71.000,4929.000
1257,34.000,4966.000
1258,29354.000,24354.000
1259,52.000,4948.000
1260,32.000,4968.000
1261,27.000,4973.000
1262,26.000,4974.000
1263,26.000,4974.000
1264,18632.000,13632.000
1265,56.000,4944.000
1266,34.000,4966.000
1267,39.000,4961.000
1268,14112.000,9112.000
1269,79.000,4921.000
1270,42.000,4958.000
1271,14423.000,9423.000
1272,74.000,4926.000
1273,15027.000,10027.000
1274,62.000,4938.000
1275,39.000,4961.000
1276,13278.000,8278.000
1277,84.000,4916.000
1278,38.000,4962.000
1279,18383.000,13383.000
1280,92.000,4908.000
1281,52.000,4948.000
1282,16947.000,11947.000
1283,85.000,4915.000
1284,72.000,4928.000
1285,39.000,4961.000
1286,21664.000,16664.000
1287,62.000,4938.000
1288,40.000,4960.000
1289,38.000,4962.000
1290,23775.000,18775.000
1291,79.000,4921.000
1292,101.000,4899.000
1293,103.000,4897.000
1294,39.000,4961.000
1295,16974.000,11974.000
1296,98.000,4902.000
1297,44.000,4956.000
1298,31.000,4969.000
1299,10453.000,5453.000
1300,68.000,4932.000
1301,19069.000,14069.000
1302,61.000,4939.000
1303,35.000,4965.000
1304,33.000,4967.000
1305,33921.000,28921.000
1306,75.000,4925.000
1307,38.000,4962.000
1308,47.000,4953.000
1309,53.000,4947.000
1310,33.000,4967.000
1311,31.000,4969.000
1312,19814.000,14814.000
1313,80.000,4920.000
1314,32.000,4968.000
1315,30.000,4970.000
1316,23900.000,18900.000
1317,95.000,4905.000
1318,41.000,4959.000
1319,34.000,4966.000
1320,18590.000,13590.000
1321,70.000,4930.000
1322,64.000,4936.000
1323,36.000,4964.000
1324,25208.000,20208.000
1325,70.000,4930.000
1326,20823.000,15823.000
1327,96.000,4904.000
1328,40.000,4960.000
1329,39.000,4961.000
1330,37.000,4963.000
1331,36.000,4964.000
1332,35.000,4965.000
1333,28268.000,23268.000
1334,78.000,4922.000
1335,35.000,4965.000
1336,32.000,4968.000
1337,30.000,4970.000
1338,29.000,4971.000
1339,25499.000,20499.000
1340,103.000,4897.000
1341,48.000,4952.000
1342,40.000,4960.000
1343,39.000,4961.000
1344,22631.000,17631.000
1345,373.000,4627.000
1346,45.000,4955.000
1347,34.000,4966.000
1348,32.000,4968.000
1349,27872.000,22872.000
1350,87.000,4913.000
1351,42.000,4958.000
1352,38.000,4962.000
1353,41.000,4959.000
1354,38.000,4962.000
1355,23427.000,18427.000
1356,73.000,4927.000
1357,39.000,4961.000
1358,32.000,4968.000
1359,28605.000,23605.000
1360,79.000,4921.000
1361,39.000,4961.000
1362,101.000,4899.000
1363,38.000,4962.000
1364,34.000,4966.000
1365,18306.000,13306.000
1366,74.000,4926.000
1367,41.000,4959.000
1368,36.000,4964.000
1369,19537.000,14537.000
1370,70.000,4930.000
1371,39.000,4961.000
1372,29818.000,24818.000
1373,69.000,4931.000
1374,36.000,4964.000
1375,35.000,4965.000
1376,34.000,4966.000
1377,43.000,4957.000
1378,36.000,4964.000
1379,11179.000,6179.000
1380,63.000,4937.000
1381,29318.000,24318.000
1382,67.000,4933.000
1383,38.000,4962.000
1384,16691.000,11691.000
1385,86.000,4914.000
1386,133.000,4867.000
1387,39.000,4961.000
1388,37.000,4963.000
1389,41.000,4959.000
1390,13730.000,8730.000
1391,113.000,4887.000
1392,59.000,4941.000
1393,21634.000,16634.000
1394,71.000,4929.000
1395,40.000,4960.000
1396,32.000,4968.000
1397,6686.000,1686.000
1398,82.000,4918.000
1399,22137.000,17137.000
1400,70.000,4930.000
1401,36.000,4964.000
1402,32.000,4968.000
1403,37402.000,32402.000
1404,70.000,4930.000
1405,50.000,4950.000
1406,57.000,4943.000
1407,36.000,4964.000
1408,33.000,4967.000
1409,34.000,4966.000
1410,33.000,4967.000
1411,23882.000,18882.000
1412,60.000,4940.000
1413,31.000,4969.000
1414,202.000,4798.000
1415,15633.000,10633.000
1416,76.000,4924.000
1417,37.000,4963.000
1418,35.000,4965.000
1419,26382.000,21382.000
1420,81.000,4919.000
1421,46.000,4954.000
1422,32.000,4968.000
1423,31.000,4969.000
1424,16315.000,11315.000
1425,62.000,4938.000
1426,31.000,4969.000
1427,32690.000,27690.000
1428,298.000,4702.000
1429,113.000,4887.000
1430,38.000,4962.000
1431,44.000,4956.000
1432,290.000,4710.000
1433,42.000,4958.000
1434,70552.000,65552.000
1435,96.000,4904.000
1436,64.000,4936.000
1437,56.000,4944.000
1438,45.000,4955.000
1439,30.000,4970.000
1440,31.000,4969.000
1441,29.000,4971.000
1442,31.000,4969.000
1443,28.000,4972.000
1444,29.000,4971.000
1445,28.000,4972.000
1446,29.000,4971.000
1447,28.000,4972.000
1448,19686.000,14686.000
1449,69.000,4931.000
1450,72.000,4928.000
1451,36.000,4964.000
1452,8485.000,3485.000
1453,56.000,4944.000
1454,19074.000,14074.000
1455,78.000,4922.000
1456,37.000,4963.000
1457,35.000,4965.000
1458,32719.000,27719.000
1459,82.000,4918.000
1460,38.000,4962.000
1461,35.000,4965.000
1462,32.000,4968.000
1463,33.000,4967.000
1464,10964.000,5964.000
1465,48.000,4952.000
1466,30.000,4970.000
1467,32331.000,27331.000
1468,135.000,4865.000
1469,34.000,4966.000
1470,34.000,4966.000
1471,32.000,4968.000
1472,32.000,4968.000
1473,13634.000,8634.000
1474,12952.000,7952.000
1475,63.000,4937.000
1476,36.000,4964.000
1477,46.000,4954.000
1478,16085.000,11085.000
1479,79.000,4921.000
1480,66.000,4934.000
1481,52.000,4948.000
1482,21602.000,16602.000
1483,57.000,4943.000
1484,44.000,4956.000
1485,34.000,4966.000
1486,23863.000,18863.000
1487,83.000,4917.000
1488,48.000,4952.000
1489,51.000,4949.000
1490,46.000,4954.000
1491,19124.000,14124.000
1492,136.000,4864.000
1493,297.000,4703.000
1494,51.000,4949.000
1495,27149.000,22149.000
1496,103.000,4897.000
1497,51.000,4949.000
1498,893.000,4107.000
1499,158.000,4842.000
1500,28018.000,23018.000
1501,169.000,4831.000
1502,50.000,4950.000
1503,41.000,4959.000
1504,39.000,4961.000
1505,38.000,4962.000
1506,15070.000,10070.000
1507,79.000,4921.000
1508,49.000,4951.000
1509,32100.000,27100.000
1510,69.000,4931.000
1511,40.000,4960.000
1512,30.000,4970.000
1513,33.000,4967.000
1514,32.000,4968.000
1515,29.000,4971.000
1516,32731.000,27731.000
1517,164.000,4836.000
1518,48.000,4952.000
1519,13989.000,8989.000
1520,75.000,4925.000
1521,34.000,4966.000
1522,14030.000,9030.000
1523,72.000,4928.000
1524,42.000,4958.000
1525,36.000,4964.000
1526,33.000,4967.000
1527,32.000,4968.000
1528,13131.000,8131.000
1529,142.000,4858.000
1530,35896.000,30896.000
1531,59.000,4941.000
1532,39.000,4961.000
1533,39.000,4961.000
1534,37.000,4963.000
1535,39.000,4961.000
1536,42.000,4958.000
1537,35.000,4965.000
1538,26831.000,21831.000
1539,79.000,4921.000
1540,14988.000,9988.000
1541,66.000,4934.000
1542,36.000,4964.000
1543,31.000,4969.000
1544,33.000,4967.000
1545,142.000,4858.000
1546,15324.000,10324.000
1547,85.000,4915.000
1548,45.000,4955.000
1549,19126.000,14126.000
1550,73.000,4927.000
1551,1140.000,3860.000
1552,39.000,4961.000
1553,32558.000,27558.000
1554,85.000,4915.000
1555,48.000,4952.000
1556,39.000,4961.000
1557,40.000,4960.000
1558,29.000,4971.000
1559,29.000,4971.000
1560,20707.000,15707.000
1561,90.000,4910.000
1562,38.000,4962.000
1563,35.000,4965.000
1564,30494.000,25494.000
1565,149.000,4851.000
1566,68.000,4932.000
1567,41.000,4959.000
1568,32.000,4968.000
1569,31.000,4969.000
1570,15237.000,10237.000
1571,81.000,4919.000
1572,44.000,4956.000
1573,13857.000,8857.000
1574,92.000,4908.000
1575,68.000,4932.000
1576,36624.000,31624.000
1577,99.000,4901.000
1578,58.000,4942.000
1579,46.000,4954.000
1580,37.000,4963.000
1581,39.000,4961.000
1582,39.000,4961.000
1583,15315.000,10315.000
1584,245.000,4755.000
1585,51.000,4949.000
1586,9857.000,4857.000
1587,175.000,4825.000
1588,112.000,4888.000
1589,37019.000,32019.000
1590,174.000,4826.000
1591,114.000,4886.000
1592,40.000,4960.000
1593,67.000,4933.000
1594,36.000,4964.000
1595,31.000,4969.000
1596,13313.000,8313.000
1597,71.000,4929.000
1598,10482.000,5482.000
1599,59.000,4941.000
1600,37.000,4963.000
1601,15211.000,10211.000
1602,211.000,4789.000
1603,44.000,4956.000
1604,32596.000,27596.000
1605,70.000,4930.000
1606,36.000,4964.000
1607,32.000,4968.000
1608,31.000,4969.000
1609,31.000,4969.000
1610,31.000,4969.000
1611,18885.000,13885.000
1612,451.000,4549.000
1613,46.000,4954.000
1614,12464.000,7464.000
1615,79.000,4921.000
1616,35.000,4965.000
1617,28823.000,23823.000
1618,89.000,4911.000
1619,52.000,4948.000
1620,43.000,4957.000
1621,41.000,4959.000
1622,54.000,4946.000
1623,29435.000,24435.000
1624,89.000,4911.000
1625,46.000,4954.000
1626,39.000,4961.000
1627,37.000,4963.000
1628,39.000,4961.000
1629,35296.000,30296.000
1630,196.000,4804.000
1631,37.000,4963.000
1632,160.000,4840.000
1633,142.000,4858.000
1634,37.000,4963.000
1635,42.000,4958.000
1636,35043.000,30043.000
1637,259.000,4741.000
1638,36.000,4964.000
1639,69.000,4931.000
1640,32.000,4968.000
1641,31.000,4969.000
1642,30.000,4970.000
1643,11064.000,6064.000
1644,63.000,4937.000
1645,20382.000,15382.000
1646,97.000,4903.000
1647,43.000,4957.000
1648,33.000,4967.000
1649,12426.000,7426.000
1650,57.000,4943.000
1651,32.000,4968.000
1652,23966.000,18966.000
1653,70.000,4930.000
1654,43.000,4957.000
1655,38.000,4962.000
1656,37.000,4963.000
1657,16016.000,11016.000
1658,94.000,4906.000
1659,52.000,4948.000
1660,29123.000,24123.000
1661,128.000,4872.000
1662,52.000,4948.000
1663,42.000,4958.000
1664,46.000,4954.000
1665,37.000,4963.000
1666,15274.000,10274.000
1667,68.000,4932.000
1668,41.000,4959.000
1669,15345.000,10345.000
1670,57.000,4943.000
1671,36.000,4964.000
1672,32307.000,27307.000
1673,90.000,4910.000
1674,43.000,4957.000
1675,40.000,4960.000
1676,32.000,4968.000
1677,32.000,4968.000
1678,28031.000,23031.000
1679,72.000,4928.000
1680,35.000,4965.000
1681,25960.000,20960.000
1682,71.000,4929.000
1683,46.000,4954.000
1684,41.000,4959.000
1685,43.000,4957.000
1686,85.000,4915.000
1687,23080.000,18080.000
1688,87.000,4913.000
1689,79.000,4921.000
1690,42.000,4958.000
1691,40.000,4960.000
1692,39.000,4961.000
1693,40.000,4960.000
1694,27508.000,22508.000
1695,268.000,4732.000
1696,45.000,4955.000
1697,33.000,4967.000
1698,31.000,4969.000
1699,33.000,4967.000
1700,31716.000,26716.000
1701,106.000,4894.000
1702,46.000,4954.000
1703,35.000,4965.000
1704,31.000,4969.000
1705,34.000,4966.000
1706,14962.000,9962.000
1707,91.000,4909.000
1708,99.000,4901.000
1709,14127.000,9127.000
1710,277.000,4723.000
1711,40.000,4960.000
1712,14890.000,9890.000
1713,61.000,4939.000
1714,34.000,4966.000
1715,29912.000,24912.000
1716,62.000,4938.000
1717,38.000,4962.000
1718,32.000,4968.000
1719,51.000,4949.000
1720,33.000,4967.000
1721,15577.000,10577.000
1722,70.000,4930.000
1723,40.000,4960.000
1724,15546.000,10546.000
1725,109.000,4891.000
1726,42.000,4958.000
1727,15589.000,10589.000
1728,71.000,4929.000
1729,312.000,4688.000
1730,14302.000,9302.000
1731,124.000,4876.000
1732,51.000,4949.000
1733,16363.000,11363.000
1734,14913.000,9913.000
1735,162.000,4838.000
1736,196.000,4804.000
1737,177.000,4823.000
1738,34.000,4966.000
1739,33.000,4967.000
1740,30303.000,25303.000
1741,74.000,4926.000
1742,35.000,4965.000
1743,31.000,4969.000
1744,32.000,4968.000
1745,38.000,4962.000
1746,30443.000,25443.000
1747,77.000,4923.000
1748,59.000,4941.000
1749,34.000,4966.000
1750,29.000,4971.000
1751,31.000,4969.000
1752,15190.000,10190.000
1753,75.000,4925.000
1754,40.000,4960.000
1755,30399.000,25399.000
1756,4423.000,577.000
1757,44.000,4956.000
1758,34.000,4966.000
1759,33.000,4967.000
1760,29.000,4971.000
1761,14150.000,9150.000
1762,253.000,4747.000
1763,47.000,4953.000
1764,36.000,4964.000
1765,12938.000,7938.000
1766,197.000,4803.000
1767,66.000,4934.000
1768,15598.000,10598.000
1769,215.000,4785.000
1770,45.000,4955.000
1771,14684.000,9684.000
1772,66.000,4934.000
1773,35.000,4965.000
1774,37092.000,32092.000
1775,125.000,4875.000
1776,75.000,4925.000
1777,59.000,4941.000
1778,50.000,4950.000
1779,38.000,4962.000
1780,43.000,4957.000
1781,14656.000,9656.000
1782,71.000,4929.000
1783,45.000,4955.000
1784,28967.000,23967.000
1785,98.000,4902.000
1786,41.000,4959.000
1787,37.000,4963.000
1788,37.000,4963.000
1789,12980.000,7980.000
1790,83.000,4917.000
1791,38.000,4962.000
1792,34.000,4966.000
1793,30641.000,25641.000
1794,74.000,4926.000
1795,42.000,4958.000
1796,33.000,4967.000
1797,30.000,4970.000
1798,42.000,4958.000
1799,33833.000,28833.000
1800,655.000,4345.000
1801,80.000,4920.000
1802,48.000,4952.000
1803,37.000,4963.000
1804,35.000,4965.000
1805,234.000,4766.000
1806,32114.000,27114.000
1807,169.000,4831.000
1808,43.000,4957.000
1809,68.000,4932.000
1810,38.000,4962.000
1811,35.000,4965.000
1812,25004.000,20004.000
1813,89.000,4911.000
1814,44.000,4956.000
1815,30.000,4970.000
1816,30.000,4970.000
1817,26970.000,21970.000
1818,67.000,4933.000
1819,33.000,4967.000
1820,31.000,4969.000
1821,28.000,4972.000
1822,31.000,4969.000
1823,40648.000,35648.000
1824,66.000,4934.000
1825,333.000,4667.000
1826,51.000,4949.000
1827,75.000,4925.000
1828,69.000,4931.000
1829,42.000,4958.000
1830,31.000,4969.000
1831,32255.000,27255.000
1832,93.000,4907.000
1833,45.000,4955.000
1834,39.000,4961.000
1835,32.000,4968.000
1836,30.000,4970.000
1837,32503.000,27503.000
1838,58.000,4942.000
1839,247.000,4753.000
1840,37.000,4963.000
1841,259.000,4741.000
1842,35.000,4965.000
1843,32.000,4968.000
1844,18989.000,13989.000
1845,93.000,4907.000
1846,61.000,4939.000
1847,39.000,4961.000
1848,25673.000,20673.000
1849,60.000,4940.000
1850,36.000,4964.000
1851,30.000,4970.000
1852,30.000,4970.000
1853,15140.000,10140.000
1854,119.000,4881.000
1855,39.000,4961.000
1856,16407.000,11407.000
1857,60.000,4940.000
1858,35.000,4965.000
1859,14468.000,9468.000
1860,72.000,4928.000
1861,12961.000,7961.000
1862,18425.000,13425.000
1863,214.000,4786.000
1864,44.000,4956.000
1865,140.000,4860.000
1866,108.000,4892.000
1867,63.000,4937.000
1868,176.000,4824.000
1869,30621.000,25621.000
1870,145.000,4855.000
1871,42.000,4958.000
1872,35.000,4965.000
1873,35.000,4965.000
1874,31.000,4969.000
1875,33651.000,28651.000
1876,73.000,4927.000
1877,36.000,4964.000
1878,33.000,4967.000
1879,39.000,4961.000
1880,39.000,4961.000
1881,40.000,4960.000
1882,27282.000,22282.000
1883,76.000,4924.000
1884,43.000,4957.000
1885,31.000,4969.000
1886,35.000,4965.000
1887,14907.000,9907.000
1888,80.000,4920.000
1889,39.000,4961.000
1890,16809.000,11809.000
1891,56.000,4944.000
1892,31.000,4969.000
1893,30.000,4970.000
1894,29370.000,24370.000
1895,85.000,4915.000
1896,50.000,4950.000
1897,38.000,4962.000
1898,34.000,4966.000
1899,38.000,4962.000
1900,15098.000,10098.000
1901,109.000,4891.000
1902,42.000,4958.000
1903,31208.000,26208.000
1904,74.000,4926.000
1905,37.000,4963.000
1906,32.000,4968.000
1907,30.000,4970.000
1908,30.000,4970.000
1909,30471.000,25471.000
1910,623.000,4377.000
1911,52.000,4948.000
1912,37.000,4963.000
1913,35.000,4965.000
1914,35.000,4965.000
1915,30925.000,25925.000
1916,233.000,4767.000
1917,38.000,4962.000
1918,33.000,4967.000
1919,33.000,4967.000
1920,32.000,4968.000
1921,15272.000,10272.000
1922,166.000,4834.000
1923,58.000,4942.000
1924,24730.000,19730.000
1925,64.000,4936.000
1926,42.000,4958.000
1927,109.000,4891.000
1928,35.000,4965.000
1929,22297.000,17297.000
1930,94.000,4906.000
1931,43.000,4957.000
1932,88.000,4912.000
1933,36.000,4964.000
1934,11196.000,6196.000
1935,56.000,4944.000
1936,16132.000,11132.000
1937,87.000,4913.000
1938,46.000,4954.000
1939,20020.000,15020.000
1940,84.000,4916.000
1941,83.000,4917.000
1942,56.000,4944.000
1943,37.000,4963.000
1944,25144.000,20144.000
1945,60.000,4940.000
1946,31.000,4969.000
1947,30.000,4970.000
1948,29.000,4971.000
1949,29494.000,24494.000
1950,92.000,4908.000
1951,35.000,4965.000
1952,33.000,4967.000
1953,37.000,4963.000
1954,27.000,4973.000
1955,65884.000,60884.000
1956,64.000,4936.000
1957,37.000,4963.000
1958,45635.000,40635.000
1959,163.000,4837.000
1960,38.000,4962.000
1961,32.000,4968.000
1962,30.000,4970.000
1963,31.000,4969.000
1964,30.000,4970.000
1965,31.000,4969.000
1966,36.000,4964.000
1967,33.000,4967.000
1968,35.000,4965.000
1969,32.000,4968.000
1970,32.000,4968.000
1971,34.000,4966.000
1972,32.000,4968.000
1973,32.000,4968.000
1974,33.000,4967.000
1975,32.000,4968.000
1976,33.000,4967.000
1977,23952.000,18952.000
1978,77.000,4923.000
1979,67.000,4933.000
1980,35.000,4965.000
1981,34.000,4966.000
1982,14355.000,9355.000
1983,77.000,4923.000
1984,41.000,4959.000
1985,15281.000,10281.000
1986,61.000,4939.000
1987,36.000,4964.000
1988,16875.000,11875.000
1989,74.000,4926.000
1990,39.000,4961.000
1991,30722.000,25722.000
1992,126.000,4874.000
1993,46.000,4954.000
1994,39.000,4961.000
1995,37.000,4963.000
1996,33.000,4967.000
1997,15478.000,10478.000
1998,103.000,4897.000
1999,46.000,4954.000
2000,15542.000,10542.000
2001,77.000,4923.000
2002,44.000,4956.000
2003,37.000,4963.000
2004,21079.000,16079.000
2005,470.000,4530.000
2006,38.000,4962.000
2007,33.000,4967.000
2008,41031.000,36031.000
2009,67.000,4933.000
2010,360.000,4640.000
2011,68.000,4932.000
2012,44.000,4956.000
2013,37.000,4963.000
2014,33.000,4967.000
2015,33.000,4967.000
2016,15219.000,10219.000
2017,69.000,4931.000
2018,35.000,4965.000
2019,13946.000,8946.000
2020,82.000,4918.000
2021,36.000,4964.000
2022,16210.000,11210.000
2023,64.000,4936.000
2024,37.000,4963.000
2025,13496.000,8496.000
2026,257.000,4743.000
2027,98.000,4902.000
2028,34859.000,29859.000
2029,79.000,4921.000
2030,60.000,4940.000
2031,41.000,4959.000
2032,36.000,4964.000
2033,91.000,4909.000
2034,49.000,4951.000
2035,32982.000,27982.000
2036,102.000,4898.000
2037,43.000,4957.000
2038,35.000,4965.000
2039,34.000,4966.000
2040,32.000,4968.000
2041,33.000,4967.000
2042,11109.000,6109.000
2043,110.000,4890.000
2044,12942.000,7942.000
2045,73.000,4927.000
2046,35.000,4965.000
2047,12576.000,7576.000
2048,95.000,4905.000
2049,16611.000,11611.000
2050,77.000,4923.000
2051,45.000,4955.000
2052,35.000,4965.000
2053,18733.000,13733.000
2054,61.000,4939.000
2055,37.000,4963.000
2056,35501.000,30501.000
2057,82.000,4918.000
2058,63.000,4937.000
2059,58.000,4942.000
2060,45.000,4955.000
2061,77.000,4923.000
2062,33.000,4967.000
2063,31.000,4969.000
2064,8351.000,3351.000
2065,12474.000,7474.000
2066,46.000,4954.000
2067,32.000,4968.000
2068,32336.000,27336.000
2069,78.000,4922.000
2070,47.000,4953.000
2071,62.000,4938.000
2072,41.000,4959.000
2073,34.000,4966.000
2074,25346.000,20346.000
2075,110.000,4890.000
2076,40.000,4960.000
2077,59.000,4941.000
2078,45.000,4955.000
2079,17810.000,12810.000
2080,928.000,4072.000
2081,37.000,4963.000
2082,18833.000,13833.000
2083,82.000,4918.000
2084,39.000,4961.000
2085,34.000,4966.000
2086,36.000,4964.000
2087,28448.000,23448.000
2088,74.000,4926.000
2089,44.000,4956.000
2090,38.000,4962.000
2091,34.000,4966.000
2092,33.000,4967.000
2093,14766.000,9766.000
2094,68.000,4932.000
2095,41.000,4959.000
2096,33046.000,28046.000
2097,107.000,4893.000
2098,45.000,4955.000
2099,38.000,4962.000
2100,47.000,4953.000
2101,34.000,4966.000
2102,27276.000,22276.000
2103,59.000,4941.000
