t,steps_j4,steps_j5,steps_j6,deg_j6_cmd,enc_j6_raw,enc_valid
48.9176,0,0,100,45.000,512,1
48.9388,0,0,100,45.000,512,1
48.9594,0,0,100,45.000,512,1
48.9795,0,0,100,45.000,512,1
49.0105,0,0,100,45.000,512,1
49.0328,0,0,100,45.000,512,1
49.0539,0,0,100,45.000,512,1
49.0753,0,0,100,45.000,512,1
49.0961,0,0,100,45.000,512,1
49.1165,0,0,100,45.000,512,1
49.1369,0,0,100,45.000,512,1
49.1577,0,0,100,45.000,512,1
49.1780,0,0,100,45.000,512,1
49.1985,0,0,100,45.000,512,1
49.2186,0,0,100,45.000,512,1
49.2391,0,0,100,45.000,512,1
49.2614,0,0,100,45.000,512,1
49.2817,0,0,100,45.000,512,1
49.3021,0,0,100,45.000,512,1
49.3223,0,0,100,45.000,512,1
49.3431,0,0,100,45.000,512,1
49.3636,0,0,100,45.000,512,1
49.3862,0,0,100,45.000,512,1
49.4066,0,0,100,45.000,512,1
49.4270,0,0,100,45.000,512,1
49.4474,0,0,100,45.000,512,1
49.4676,0,0,100,45.000,512,1
49.4878,0,0,100,45.000,512,1
49.5082,0,0,100,45.000,512,1
49.5285,0,0,100,45.000,512,1
49.5491,0,0,100,45.000,512,1
49.5720,0,0,100,45.000,512,1
49.5930,0,0,100,45.000,512,1
49.6137,0,0,100,45.000,512,1
49.6497,0,0,100,45.000,512,1
49.6737,0,0,100,45.000,512,1
49.6967,0,0,100,45.000,512,1
49.7206,0,0,100,45.000,512,1
49.7476,0,0,100,45.000,512,1
49.7711,0,0,100,45.000,512,1
49.7919,0,0,100,45.000,512,1
49.8133,0,0,100,45.000,512,1
49.8393,0,0,100,45.000,512,1
49.8623,0,0,100,45.000,512,1
49.8870,0,0,100,45.000,512,1
49.9081,0,0,100,45.000,512,1
49.9307,0,0,100,45.000,512,1
49.9512,0,0,100,45.000,512,1
49.9785,0,0,100,45.000,512,1
49.9990,0,0,100,45.000,512,1
50.0208,0,0,100,45.000,512,1
50.0413,0,0,100,45.000,512,1
50.0620,0,0,100,45.000,512,1
50.0872,0,0,100,45.000,512,1
50.1138,0,0,100,45.000,512,1
50.1345,0,0,100,45.000,512,1
50.1549,0,0,100,45.000,512,1
50.1751,0,0,100,45.000,512,1
50.1956,0,0,100,45.000,512,1
50.2297,0,0,100,45.000,512,1
50.2588,0,0,100,45.000,512,1
50.2875,0,0,100,45.000,512,1
50.3083,0,0,100,45.000,512,1
50.3288,0,0,100,45.000,512,1
50.3491,0,0,100,45.000,512,1
50.3697,0,0,100,45.000,512,1
50.4011,0,0,100,45.000,512,1
50.4307,0,0,100,45.000,512,1
50.4549,0,0,100,45.000,512,1
50.4801,0,0,100,45.000,512,1
50.5006,0,0,100,45.000,512,1
50.5211,0,0,100,45.000,512,1
50.5418,0,0,100,45.000,512,1
50.5626,0,0,100,45.000,512,1
50.5836,0,0,100,45.000,512,1
50.6068,0,0,100,45.000,512,1
50.6282,0,0,100,45.000,512,1
50.6485,0,0,100,45.000,512,1
50.6713,0,0,100,45.000,512,1
50.6926,0,0,100,45.000,512,1
50.7128,0,0,100,45.000,512,1
50.7334,0,0,100,45.000,512,1
50.7537,0,0,100,45.000,512,1
50.7752,0,0,100,45.000,512,1
50.7959,0,0,100,45.000,512,1
50.8164,0,0,100,45.000,512,1
50.8379,0,0,100,45.000,512,1
50.8591,0,0,100,45.000,512,1
50.8793,0,0,100,45.000,512,1
50.8998,0,0,100,45.000,512,1
50.9201,0,0,100,45.000,512,1
50.9406,0,0,100,45.000,512,1
50.9619,0,0,100,45.000,512,1
50.9828,0,0,100,45.000,512,1
51.0034,0,0,100,45.000,512,1
51.0238,0,0,100,45.000,512,1
51.0446,0,0,100,45.000,512,1
51.0649,0,0,100,45.000,512,1
51.0863,0,0,100,45.000,512,1
51.1071,0,0,100,45.000,512,1
51.1277,0,0,100,45.000,512,1
51.1487,0,0,100,45.000,512,1
51.1693,0,0,100,45.000,512,1
51.1897,0,0,100,45.000,512,1
51.2116,0,0,100,45.000,512,1
51.2334,0,0,100,45.000,512,1
51.2537,0,0,100,45.000,512,1
51.2739,0,0,100,45.000,512,1
51.2943,0,0,100,45.000,512,1
51.3146,0,0,100,45.000,512,1
51.3350,0,0,100,45.000,512,1
51.3557,0,0,100,45.000,512,1
51.3759,0,0,100,45.000,512,1
51.3964,0,0,100,45.000,512,1
51.4169,0,0,100,45.000,512,1
51.4371,0,0,100,45.000,512,1
51.4574,0,0,100,45.000,512,1
51.4778,0,0,100,45.000,512,1
51.4982,0,0,100,45.000,512,1
51.5188,0,0,100,45.000,512,1
51.5392,0,0,100,45.000,512,1
51.5596,0,0,100,45.000,512,1
51.5800,0,0,100,45.000,512,1
51.6011,0,0,100,45.000,512,1
51.6215,0,0,100,45.000,512,1
51.6419,0,0,100,45.000,512,1
51.6628,0,0,100,45.000,512,1
51.6835,0,0,100,45.000,512,1
51.7037,0,0,100,45.000,512,1
51.7239,0,0,100,45.000,512,1
51.7443,0,0,100,45.000,512,1
51.7649,0,0,100,45.000,512,1
51.7851,0,0,100,45.000,512,1
51.8060,0,0,100,45.000,512,1
51.8266,0,0,100,45.000,512,1
51.8470,0,0,100,45.000,512,1
51.8675,0,0,100,45.000,512,1
51.8878,0,0,100,45.000,512,1
51.9115,0,0,100,45.000,512,1
51.9321,0,0,100,45.000,512,1
51.9531,0,0,100,45.000,512,1
51.9735,0,0,100,45.000,512,1
51.9937,0,0,100,45.000,512,1
52.0141,0,0,100,45.000,512,1
52.0345,0,0,100,45.000,512,1
52.0547,0,0,100,45.000,512,1
52.0752,0,0,100,45.000,512,1
52.0958,0,0,100,45.000,512,1
52.1164,0,0,100,45.000,512,1
52.1366,0,0,100,45.000,512,1
52.1570,0,0,100,45.000,512,1
52.1774,0,0,100,45.000,512,1
52.1978,0,0,100,45.000,512,1
52.2200,0,0,100,45.000,512,1
52.2405,0,0,100,45.000,512,1
52.2609,0,0,100,45.000,512,1
52.2815,0,0,100,45.000,512,1
52.3019,0,0,100,45.000,512,1
52.3231,0,0,100,45.000,512,1
52.3432,0,0,100,45.000,512,1
52.3639,0,0,100,45.000,512,1
52.3850,0,0,100,45.000,512,1
52.4060,0,0,100,45.000,512,1
52.4277,0,0,100,45.000,512,1
52.4489,0,0,100,45.000,512,1
52.4719,0,0,100,45.000,512,1
52.4924,0,0,100,45.000,512,1
52.5127,0,0,100,45.000,512,1
52.5331,0,0,100,45.000,512,1
52.5539,0,0,100,45.000,512,1
52.5748,0,0,100,45.000,512,1
52.5952,0,0,100,45.000,512,1
52.6156,0,0,100,45.000,512,1
52.6359,0,0,100,45.000,512,1
52.6569,0,0,100,45.000,512,1
52.6775,0,0,100,45.000,512,1
52.6979,0,0,100,45.000,512,1
52.7182,0,0,100,45.000,512,1
52.7388,0,0,100,45.000,512,1
52.7589,0,0,100,45.000,512,1
52.7791,0,0,100,45.000,512,1
52.7996,0,0,100,45.000,512,1
52.8213,0,0,100,45.000,512,1
52.8497,0,0,100,45.000,512,1
52.8728,0,0,100,45.000,512,1
52.8938,0,0,100,45.000,512,1
52.9181,0,0,100,45.000,512,1
52.9389,0,0,100,45.000,512,1
52.9591,0,0,100,45.000,512,1
52.9809,0,0,100,45.000,512,1
53.0040,0,0,100,45.000,512,1
53.0247,0,0,100,45.000,512,1
53.0451,0,0,100,45.000,512,1
53.0659,0,0,100,45.000,512,1
53.0861,0,0,100,45.000,512,1
53.1065,0,0,100,45.000,512,1
53.1266,0,0,100,45.000,512,1
53.1470,0,0,100,45.000,512,1
53.1672,0,0,100,45.000,512,1
53.1880,0,0,100,45.000,512,1
53.2084,0,0,100,45.000,512,1
53.2288,0,0,100,45.000,512,1
53.2493,0,0,100,45.000,512,1
53.2698,0,0,100,45.000,512,1
53.2900,0,0,100,45.000,512,1
53.3106,0,0,100,45.000,512,1
53.3322,0,0,100,45.000,512,1
53.3527,0,0,100,45.000,512,1
53.3731,0,0,100,45.000,512,1
53.3936,0,0,100,45.000,512,1
53.4139,0,0,100,45.000,512,1
53.4342,0,0,100,45.000,512,1
53.4547,0,0,100,45.000,512,1
53.4759,0,0,100,45.000,512,1
53.4966,0,0,100,45.000,512,1
53.5174,0,0,100,45.000,512,1
53.5378,0,0,100,45.000,512,1
53.5594,0,0,100,45.000,512,1
53.5808,0,0,100,45.000,512,1
53.6015,0,0,100,45.000,512,1
53.6220,0,0,100,45.000,512,1
53.6423,0,0,100,45.000,512,1
53.6626,0,0,100,45.000,512,1
53.6827,0,0,100,45.000,512,1
53.7031,0,0,100,45.000,512,1
53.7235,0,0,100,45.000,512,1
53.7445,0,0,100,45.000,512,1
53.7654,0,0,100,45.000,512,1
53.7868,0,0,100,45.000,512,1
53.8120,0,0,100,45.000,512,1
53.8324,0,0,100,45.000,512,1
53.8533,0,0,100,45.000,512,1
53.8753,0,0,100,45.000,512,1
53.8957,0,0,100,45.000,512,1
53.9164,0,0,100,45.000,512,1
53.9367,0,0,100,45.000,512,1
53.9570,0,0,100,45.000,512,1
53.9780,0,0,100,45.000,512,1
53.9987,0,0,100,45.000,512,1
54.0192,0,0,100,45.000,512,1
54.0395,0,0,100,45.000,512,1
54.0599,0,0,100,45.000,512,1
54.0801,0,0,100,45.000,512,1
54.1003,0,0,100,45.000,512,1
54.1205,0,0,100,45.000,512,1
54.1414,0,0,100,45.000,512,1
54.1621,0,0,100,45.000,512,1
54.1826,0,0,100,45.000,512,1
54.2029,0,0,100,45.000,512,1
54.2241,0,0,100,45.000,512,1
54.2449,0,0,100,45.000,512,1
54.2654,0,0,100,45.000,512,1
54.2856,0,0,100,45.000,512,1
54.3065,0,0,100,45.000,512,1
54.3268,0,0,100,45.000,512,1
54.3472,0,0,100,45.000,512,1
54.3677,0,0,100,45.000,512,1
54.3882,0,0,100,45.000,512,1
54.4087,0,0,100,45.000,512,1
54.4294,0,0,100,45.000,512,1
54.4500,0,0,100,45.000,512,1
54.4703,0,0,100,45.000,512,1
54.4907,0,0,100,45.000,512,1
54.5111,0,0,100,45.000,512,1
54.5313,0,0,100,45.000,512,1
54.5520,0,0,100,45.000,512,1
54.5851,0,0,100,45.000,512,1
54.6236,0,0,100,45.000,512,1
54.6441,0,0,100,45.000,512,1
54.6647,0,0,100,45.000,512,1
54.6852,0,0,100,45.000,512,1
54.7058,0,0,100,45.000,512,1
54.7262,0,0,100,45.000,512,1
54.7466,0,0,100,45.000,512,1
54.7668,0,0,100,45.000,512,1
54.7876,0,0,100,45.000,512,1
54.8077,0,0,100,45.000,512,1
54.8279,0,0,100,45.000,512,1
54.8484,0,0,100,45.000,512,1
54.8686,0,0,100,45.000,512,1
54.8896,0,0,100,45.000,512,1
54.9101,0,0,100,45.000,512,1
54.9306,0,0,100,45.000,512,1
54.9508,0,0,100,45.000,512,1
54.9714,0,0,100,45.000,512,1
54.9918,0,0,100,45.000,512,1
55.0123,0,0,100,45.000,512,1
55.0328,0,0,100,45.000,512,1
55.0532,0,0,100,45.000,512,1
55.0737,0,0,100,45.000,512,1
55.0939,0,0,100,45.000,512,1
55.1146,0,0,100,45.000,512,1
55.1349,0,0,100,45.000,512,1
55.1552,0,0,100,45.000,512,1
55.1757,0,0,100,45.000,512,1
55.1975,0,0,100,45.000,512,1
55.2180,0,0,100,45.000,512,1
55.2383,0,0,100,45.000,512,1
55.2584,0,0,100,45.000,512,1
55.2788,0,0,100,45.000,512,1
55.2992,0,0,100,45.000,512,1
55.3202,0,0,100,45.000,512,1
55.3414,0,0,100,45.000,512,1
55.3620,0,0,100,45.000,512,1
55.3825,0,0,100,45.000,512,1
55.4030,0,0,100,45.000,512,1
55.4234,0,0,100,45.000,512,1
55.4442,0,0,100,45.000,512,1
55.4647,0,0,100,45.000,512,1
55.4848,0,0,100,45.000,512,1
55.5057,0,0,100,45.000,512,1
55.5266,0,0,100,45.000,512,1
55.5468,0,0,100,45.000,512,1
55.5672,0,0,100,45.000,512,1
55.5882,0,0,100,45.000,512,1
55.6086,0,0,100,45.000,512,1
55.6297,0,0,100,45.000,512,1
55.6504,0,0,100,45.000,512,1
55.6707,0,0,100,45.000,512,1
55.6908,0,0,100,45.000,512,1
55.7110,0,0,100,45.000,512,1
55.7318,0,0,100,45.000,512,1
55.7520,0,0,100,45.000,512,1
55.7725,0,0,100,45.000,512,1
55.7932,0,0,100,45.000,512,1
55.8133,0,0,100,45.000,512,1
55.8339,0,0,100,45.000,512,1
55.8545,0,0,100,45.000,512,1
55.8754,0,0,100,45.000,512,1
55.8960,0,0,100,45.000,512,1
55.9167,0,0,100,45.000,512,1
55.9382,0,0,100,45.000,512,1
55.9584,0,0,100,45.000,512,1
55.9787,0,0,100,45.000,512,1
55.9992,0,0,100,45.000,512,1
56.0194,0,0,100,45.000,512,1
56.0399,0,0,100,45.000,512,1
56.0607,0,0,100,45.000,512,1
56.0821,0,0,100,45.000,512,1
56.1025,0,0,100,45.000,512,1
56.1229,0,0,100,45.000,512,1
56.1432,0,0,100,45.000,512,1
56.1635,0,0,100,45.000,512,1
56.1840,0,0,100,45.000,512,1
56.2042,0,0,100,45.000,512,1
56.2244,0,0,100,45.000,512,1
56.2447,0,0,100,45.000,512,1
56.2650,0,0,100,45.000,512,1
56.2856,0,0,100,45.000,512,1
56.3059,0,0,100,45.000,512,1
56.3263,0,0,100,45.000,512,1
56.3464,0,0,100,45.000,512,1
56.3668,0,0,100,45.000,512,1
56.3871,0,0,100,45.000,512,1
56.4082,0,0,100,45.000,512,1
56.4286,0,0,100,45.000,512,1
56.4495,0,0,100,45.000,512,1
56.4711,0,0,100,45.000,512,1
56.4983,0,0,100,45.000,512,1
56.5219,0,0,100,45.000,512,1
56.5450,0,0,100,45.000,512,1
56.5656,0,0,100,45.000,512,1
56.5884,0,0,100,45.000,512,1
56.6181,0,0,100,45.000,512,1
56.6397,0,0,100,45.000,512,1
56.6740,0,0,100,45.000,512,1
56.6982,0,0,100,45.000,512,1
56.7209,0,0,100,45.000,512,1
56.7418,0,0,100,45.000,512,1
56.7639,0,0,100,45.000,512,1
56.7850,0,0,100,45.000,512,1
56.8059,0,0,100,45.000,512,1
56.8264,0,0,100,45.000,512,1
56.8470,0,0,100,45.000,512,1
56.8681,0,0,100,45.000,512,1
56.8886,0,0,100,45.000,512,1
56.9089,0,0,100,45.000,512,1
56.9306,0,0,100,45.000,512,1
56.9539,0,0,100,45.000,512,1
56.9747,0,0,100,45.000,512,1
56.9959,0,0,100,45.000,512,1
57.0176,0,0,100,45.000,512,1
57.0384,0,0,100,45.000,512,1
57.0649,0,0,100,45.000,512,1
57.0889,0,0,100,45.000,512,1
57.1112,0,0,100,45.000,512,1
57.1327,0,0,100,45.000,512,1
57.1536,0,0,100,45.000,512,1
57.1738,0,0,100,45.000,512,1
57.1964,0,0,100,45.000,512,1
57.2182,0,0,100,45.000,512,1
57.2387,0,0,100,45.000,512,1
57.2591,0,0,100,45.000,512,1
57.2799,0,0,100,45.000,512,1
57.3012,0,0,100,45.000,512,1
57.3217,0,0,100,45.000,512,1
57.3420,0,0,100,45.000,512,1
57.3625,0,0,100,45.000,512,1
57.3829,0,0,100,45.000,512,1
57.4034,0,0,100,45.000,512,1
57.4238,0,0,100,45.000,512,1
57.4440,0,0,100,45.000,512,1
57.4642,0,0,100,45.000,512,1
57.4845,0,0,100,45.000,512,1
57.5050,0,0,100,45.000,512,1
57.5253,0,0,100,45.000,512,1
57.5457,0,0,100,45.000,512,1
57.5662,0,0,100,45.000,512,1
57.5866,0,0,100,45.000,512,1
57.6071,0,0,100,45.000,512,1
57.6274,0,0,100,45.000,512,1
57.6479,0,0,100,45.000,512,1
57.6681,0,0,100,45.000,512,1
57.6883,0,0,100,45.000,512,1
57.7092,0,0,100,45.000,512,1
57.7297,0,0,100,45.000,512,1
57.7506,0,0,100,45.000,512,1
57.7714,0,0,100,45.000,512,1
57.7917,0,0,100,45.000,512,1
57.8126,0,0,100,45.000,512,1
57.8329,0,0,100,45.000,512,1
57.8532,0,0,100,45.000,512,1
57.8735,0,0,100,45.000,512,1
57.8942,0,0,100,45.000,512,1
57.9147,0,0,100,45.000,512,1
57.9350,0,0,100,45.000,512,1
57.9554,0,0,100,45.000,512,1
57.9760,0,0,100,45.000,512,1
57.9964,0,0,100,45.000,512,1
58.0169,0,0,100,45.000,512,1
58.0372,0,0,100,45.000,512,1
58.0576,0,0,100,45.000,512,1
58.0777,0,0,100,45.000,512,1
58.0983,0,0,100,45.000,512,1
58.1187,0,0,100,45.000,512,1
58.1395,0,0,100,45.000,512,1
58.1600,0,0,100,45.000,512,1
58.1804,0,0,100,45.000,512,1
58.2006,0,0,100,45.000,512,1
58.2208,0,0,100,45.000,512,1
58.2414,0,0,100,45.000,512,1
58.2620,0,0,100,45.000,512,1
58.2824,0,0,100,45.000,512,1
58.3042,0,0,100,45.000,512,1
58.3252,0,0,100,45.000,512,1
58.3455,0,0,100,45.000,512,1
58.3660,0,0,100,45.000,512,1
58.3872,0,0,100,45.000,512,1
58.4081,0,0,100,45.000,512,1
58.4300,0,0,100,45.000,512,1
58.4507,0,0,100,45.000,512,1
58.4713,0,0,100,45.000,512,1
58.4915,0,0,100,45.000,512,1
58.5121,0,0,100,45.000,512,1
58.5327,0,0,100,45.000,512,1
58.5529,0,0,100,45.000,512,1
58.5731,0,0,100,45.000,512,1
58.5936,0,0,100,45.000,512,1
58.6140,0,0,100,45.000,512,1
58.6342,0,0,100,45.000,512,1
58.6545,0,0,100,45.000,512,1
58.6833,0,0,100,45.000,512,1
58.7041,0,0,100,45.000,512,1
58.7251,0,0,100,45.000,512,1
58.7453,0,0,100,45.000,512,1
58.7674,0,0,100,45.000,512,1
58.7877,0,0,100,45.000,512,1
58.8080,0,0,100,45.000,512,1
58.8319,0,0,100,45.000,512,1
58.8522,0,0,100,45.000,512,1
58.8734,0,0,100,45.000,512,1
58.8940,0,0,100,45.000,512,1
58.9142,0,0,100,45.000,512,1
58.9356,0,0,100,45.000,512,1
58.9563,0,0,100,45.000,512,1
58.9765,0,0,100,45.000,512,1
58.9986,0,0,100,45.000,512,1
59.0192,0,0,100,45.000,512,1
59.0394,0,0,100,45.000,512,1
59.0597,0,0,100,45.000,512,1
59.0801,0,0,100,45.000,512,1
59.1016,0,0,100,45.000,512,1
59.1224,0,0,100,45.000,512,1
59.1435,0,0,100,45.000,512,1
59.1663,0,0,100,45.000,512,1
59.1895,0,0,100,45.000,512,1
59.2103,0,0,100,45.000,512,1
59.2315,0,0,100,45.000,512,1
59.2522,0,0,100,45.000,512,1
59.2735,0,0,100,45.000,512,1
59.2938,0,0,100,45.000,512,1
59.3140,0,0,100,45.000,512,1
59.3345,0,0,100,45.000,512,1
59.3548,0,0,100,45.000,512,1
59.3753,0,0,100,45.000,512,1
59.3963,0,0,100,45.000,512,1
59.4171,0,0,100,45.000,512,1
59.4376,0,0,100,45.000,512,1
59.4584,0,0,100,45.000,512,1
59.4789,0,0,100,45.000,512,1
59.5003,0,0,100,45.000,512,1
59.5224,0,0,100,45.000,512,1
59.5428,0,0,100,45.000,512,1
59.5632,0,0,100,45.000,512,1
59.5838,0,0,100,45.000,512,1
59.6101,0,0,100,45.000,512,1
59.6311,0,0,100,45.000,512,1
59.6577,0,0,100,45.000,512,1
59.6800,0,0,100,45.000,512,1
59.7015,0,0,100,45.000,512,1
59.7227,0,0,100,45.000,512,1
59.7431,0,0,100,45.000,512,1
59.7643,0,0,100,45.000,512,1
59.7868,0,0,100,45.000,512,1
59.8074,0,0,100,45.000,512,1
59.8286,0,0,100,45.000,512,1
59.8492,0,0,100,45.000,512,1
59.8693,0,0,100,45.000,512,1
59.8897,0,0,100,45.000,512,1
59.9101,0,0,100,45.000,512,1
59.9312,0,0,100,45.000,512,1
59.9522,0,0,100,45.000,512,1
59.9732,0,0,100,45.000,512,1
59.9934,0,0,100,45.000,512,1
60.0138,0,0,100,45.000,512,1
60.0343,0,0,100,45.000,512,1
60.0546,0,0,100,45.000,512,1
60.0771,0,0,100,45.000,512,1
60.0977,0,0,100,45.000,512,1
60.1183,0,0,100,45.000,512,1
60.1386,0,0,100,45.000,512,1
60.1590,0,0,100,45.000,512,1
60.1796,0,0,100,45.000,512,1
60.1999,0,0,100,45.000,512,1
60.2208,0,0,100,45.000,512,1
60.2427,0,0,100,45.000,512,1
60.2639,0,0,100,45.000,512,1
60.2842,0,0,100,45.000,512,1
60.3051,0,0,100,45.000,512,1
60.3262,0,0,100,45.000,512,1
60.3467,0,0,100,45.000,512,1
60.3677,0,0,100,45.000,512,1
60.3890,0,0,100,45.000,512,1
60.4137,0,0,100,45.000,512,1
60.4343,0,0,100,45.000,512,1
60.4547,0,0,100,45.000,512,1
60.4752,0,0,100,45.000,512,1
60.4963,0,0,100,45.000,512,1
60.5171,0,0,100,45.000,512,1
60.5381,0,0,100,45.000,512,1
60.5588,0,0,100,45.000,512,1
60.5791,0,0,100,45.000,512,1
60.5994,0,0,100,45.000,512,1
60.6215,0,0,100,45.000,512,1
60.6423,0,0,100,45.000,512,1
60.6634,0,0,100,45.000,512,1
60.6839,0,0,100,45.000,512,1
60.7041,0,0,100,45.000,512,1
60.7250,0,0,100,45.000,512,1
60.7469,0,0,100,45.000,512,1
60.7692,0,0,100,45.000,512,1
60.7897,0,0,100,45.000,512,1
60.8105,0,0,100,45.000,512,1
60.8310,0,0,100,45.000,512,1
60.8515,0,0,100,45.000,512,1
60.8757,0,0,100,45.000,512,1
60.8972,0,0,100,45.000,512,1
60.9176,0,0,100,45.000,512,1
60.9384,0,0,100,45.000,512,1
60.9588,0,0,100,45.000,512,1
60.9809,0,0,100,45.000,512,1
61.0018,0,0,100,45.000,512,1
61.0319,0,0,100,45.000,512,1
61.0565,0,0,100,45.000,512,1
61.0770,0,0,100,45.000,512,1
61.0982,0,0,100,45.000,512,1
61.1186,0,0,100,45.000,512,1
61.1392,0,0,100,45.000,512,1
61.1598,0,0,100,45.000,512,1
61.1803,0,0,100,45.000,512,1
61.2006,0,0,100,45.000,512,1
61.2212,0,0,100,45.000,512,1
61.2417,0,0,100,45.000,512,1
61.2622,0,0,100,45.000,512,1
61.2827,0,0,100,45.000,512,1
61.3030,0,0,100,45.000,512,1
61.3233,0,0,100,45.000,512,1
61.3438,0,0,100,45.000,512,1
61.3648,0,0,100,45.000,512,1
61.3884,0,0,100,45.000,512,1
61.4096,0,0,100,45.000,512,1
61.4300,0,0,100,45.000,512,1
61.4510,0,0,100,45.000,512,1
61.4712,0,0,100,45.000,512,1
61.4915,0,0,100,45.000,512,1
61.5136,0,0,100,45.000,512,1
61.5350,0,0,100,45.000,512,1
61.5555,0,0,100,45.000,512,1
61.5759,0,0,100,45.000,512,1
61.5963,0,0,100,45.000,512,1
61.6168,0,0,100,45.000,512,1
61.6369,0,0,100,45.000,512,1
61.6572,0,0,100,45.000,512,1
61.6775,0,0,100,45.000,512,1
61.6980,0,0,100,45.000,512,1
61.7183,0,0,100,45.000,512,1
61.7389,0,0,100,45.000,512,1
61.7608,0,0,100,45.000,512,1
61.7895,0,0,100,45.000,512,1
61.8139,0,0,100,45.000,512,1
61.8361,0,0,100,45.000,512,1
61.8581,0,0,100,45.000,512,1
61.8802,0,0,100,45.000,512,1
61.9014,0,0,99,44.550,512,1
61.9226,0,0,99,44.550,511,1
61.9431,0,0,99,44.550,510,1
61.9642,0,0,98,44.100,510,1
61.9850,0,0,98,44.100,510,1
62.0054,0,0,98,44.100,510,1
62.0261,0,0,97,43.650,509,1
62.0464,0,0,97,43.650,509,1
62.0674,0,0,96,43.200,508,1
62.0892,0,0,94,42.300,504,1
62.1102,0,0,93,41.850,504,1
62.1307,0,0,92,41.400,503,1
62.1512,0,0,90,40.500,500,1
62.1715,0,0,88,39.600,496,1
62.1918,0,0,86,38.700,494,1
62.2123,0,0,84,37.800,490,1
62.2334,0,0,81,36.450,475,1
62.2539,0,0,79,35.550,470,1
62.2749,0,0,77,34.650,470,1
62.2971,0,0,74,33.300,464,1
62.3179,0,0,72,32.400,460,1
62.3386,0,0,69,31.050,460,1
62.3591,0,0,66,29.700,456,1
62.3800,0,0,62,27.900,447,1
62.4010,0,0,59,26.550,427,1
62.4222,0,0,54,24.300,421,1
62.4427,0,0,50,22.500,411,1
62.4632,0,0,46,20.700,406,1
62.4836,0,0,42,18.900,396,1
62.5040,0,0,37,16.650,391,1
62.5246,0,0,33,14.850,386,1
62.5451,0,0,30,13.500,375,1
62.5657,0,0,27,12.150,365,1
62.5862,0,0,24,10.800,350,1
62.6066,0,0,21,9.450,340,1
62.6268,0,0,18,8.100,334,1
62.6474,0,0,14,6.300,329,1
62.6679,0,0,12,5.400,319,1
62.6885,0,0,9,4.050,314,1
62.7088,0,0,7,3.150,304,1
62.7302,0,0,5,2.250,299,1
62.7511,0,0,4,1.800,288,1
62.7712,0,0,2,0.900,288,1
62.7918,0,0,1,0.450,273,1
62.8123,0,0,1,0.450,258,1
62.8330,0,0,1,0.450,258,1
62.8534,0,0,1,0.450,247,1
62.8742,0,0,1,0.450,237,1
62.8967,0,0,1,0.450,237,1
62.9177,0,0,1,0.450,222,1
62.9386,0,0,1,0.450,217,1
62.9592,0,0,1,0.450,212,1
62.9796,0,0,0,0.000,201,1
62.9998,0,0,0,0.000,201,1
63.0203,0,0,0,0.000,191,1
63.0408,0,0,0,0.000,181,1
63.0652,0,0,0,0.000,176,1
63.0858,0,0,0,0.000,171,1
63.1065,0,0,0,0.000,165,1
63.1310,0,0,0,0.000,160,1
63.1518,0,0,0,0.000,145,1
63.1724,0,0,0,0.000,135,1
63.1929,0,0,0,0.000,135,1
63.2137,0,0,0,0.000,109,1
63.2343,0,0,0,0.000,109,1
63.2549,0,0,0,0.000,104,1
63.2755,0,0,0,0.000,94,1
63.2960,0,0,0,0.000,89,1
63.3180,0,0,0,0.000,73,1
63.3387,0,0,0,0.000,69,1
63.3591,0,0,0,0.000,62,1
63.3814,0,0,0,0.000,56,1
63.4017,0,0,0,0.000,51,1
63.4222,0,0,0,0.000,44,1
63.4427,0,0,0,0.000,44,1
63.4632,0,0,0,0.000,41,1
63.4834,0,0,0,0.000,39,1
63.5036,0,0,0,0.000,37,1
63.5242,0,0,0,0.000,34,1
63.5445,0,0,0,0.000,30,1
63.5648,0,0,0,0.000,30,1
63.5854,0,0,0,0.000,27,1
63.6058,0,0,0,0.000,27,1
63.6262,0,0,0,0.000,25,1
63.6465,0,0,0,0.000,25,1
63.6672,0,0,0,0.000,22,1
63.6881,0,0,0,0.000,21,1
63.7085,0,0,0,0.000,20,1
63.7297,0,0,0,0.000,17,1
63.7504,0,0,0,0.000,16,1
63.7709,0,0,0,0.000,15,1
63.7913,0,0,0,0.000,15,1
63.8118,0,0,0,0.000,13,1
63.8320,0,0,0,0.000,13,1
63.8523,0,0,0,0.000,11,1
63.8734,0,0,0,0.000,11,1
63.8936,0,0,0,0.000,10,1
63.9146,0,0,0,0.000,9,1
63.9355,0,0,0,0.000,8,1
63.9560,0,0,0,0.000,7,1
63.9765,0,0,0,0.000,7,1
63.9970,0,0,0,0.000,7,1
64.0173,0,0,0,0.000,6,1
64.0396,0,0,0,0.000,5,1
64.0602,0,0,0,0.000,5,1
64.0806,0,0,0,0.000,5,1
64.1023,0,0,0,0.000,4,1
64.1231,0,0,0,0.000,3,1
64.1440,0,0,0,0.000,3,1
64.1641,0,0,0,0.000,3,1
64.1848,0,0,0,0.000,2,1
64.2078,0,0,0,0.000,2,1
64.2281,0,0,0,0.000,2,1
64.2485,0,0,0,0.000,2,1
64.2697,0,0,0,0.000,2,1
64.2901,0,0,0,0.000,2,1
64.3102,0,0,0,0.000,1,1
64.3306,0,0,0,0.000,1,1
64.3515,0,0,0,0.000,1,1
64.3726,0,0,0,0.000,1,1
64.3931,0,0,0,0.000,1,1
